Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
4/19/2018,15,63,10,15,8,13,18,39,31,7,15,0,100,13,15,0,0,19,12,90,12,9,16,12,34,24,0,17,11,25,18,0,10,11,0,13,0,12,19,0,20,100,14,13,16,59,18,15,41,10,78
4/20/2018,20,100,11,0,11,31,25,65,91,17,13,0,0,16,20,44,45,49,16,98,26,22,25,10,0,36,0,0,0,43,36,32,12,13,0,18,24,12,13,0,27,0,21,15,28,0,17,17,0,15,0
4/21/2018,45,0,47,27,9,14,36,0,82,10,18,42,0,14,14,47,23,25,16,100,30,22,11,21,50,11,0,0,0,0,29,34,22,26,95,12,18,16,8,0,14,98,14,10,19,0,10,8,0,11,0
4/22/2018,26,0,36,0,10,26,21,0,64,13,42,0,40,19,32,0,21,22,22,0,25,24,15,24,53,0,0,42,18,67,38,31,27,20,0,7,26,47,17,0,18,0,29,18,18,100,22,15,43,10,0
4/23/2018,18,46,20,23,8,11,18,30,45,9,15,40,32,10,14,10,24,21,19,0,8,19,7,14,13,9,32,14,18,46,16,16,11,8,0,11,14,29,10,23,10,0,7,10,9,100,13,9,21,15,0
4/24/2018,41,0,21,24,14,38,37,62,91,13,34,0,40,26,32,21,53,58,45,0,38,22,23,26,27,19,0,56,37,46,35,32,15,33,0,31,18,40,18,47,41,0,17,19,27,100,28,11,42,23,0
4/25/2018,41,86,18,21,15,27,12,55,100,15,31,56,0,21,17,31,77,63,20,39,17,23,18,26,37,29,0,25,25,40,20,29,12,29,0,49,31,32,24,42,39,0,16,19,0,0,18,17,40,18,0
4/26/2018,27,0,7,29,12,22,11,100,31,11,9,33,32,21,7,17,17,37,30,36,13,10,19,19,43,28,56,0,0,36,22,0,15,10,70,19,28,42,14,0,20,67,21,17,15,77,11,12,36,12,0
4/27/2018,40,0,9,29,16,10,31,0,0,6,15,44,0,19,21,36,52,26,17,0,18,26,10,38,0,29,81,49,20,100,24,0,13,26,0,26,60,31,17,0,15,0,10,8,20,0,19,12,50,11,0
4/28/2018,32,0,22,44,14,30,38,100,85,12,36,64,64,19,21,0,39,39,0,73,22,18,33,25,47,40,0,48,28,0,12,51,28,29,0,30,30,18,25,81,22,0,58,14,0,0,22,11,0,16,0
4/29/2018,30,0,18,28,14,15,15,100,0,13,23,0,63,21,26,24,37,50,33,0,18,14,20,21,0,11,74,31,29,44,29,34,43,23,0,24,39,37,23,0,35,0,14,22,0,0,15,8,49,39,0
4/30/2018,35,0,27,26,18,22,35,68,41,16,25,75,41,25,27,29,0,38,32,0,34,14,11,31,60,17,70,89,39,75,39,34,40,20,0,23,48,12,41,49,36,0,35,26,38,100,22,15,48,21,0
5/1/2018,46,0,46,80,23,24,47,0,42,20,34,45,86,29,26,45,35,26,24,0,33,30,17,52,77,32,73,30,60,48,28,35,40,34,92,24,19,64,24,53,35,90,24,25,0,0,25,12,100,16,0
5/2/2018,55,0,40,56,15,13,28,0,30,16,17,32,31,13,25,31,16,24,35,36,17,19,23,19,33,22,54,32,57,0,17,49,24,14,68,39,27,23,27,0,30,65,10,19,28,75,24,9,36,34,100
5/3/2018,30,0,25,50,10,7,18,0,50,4,16,100,0,16,31,34,18,13,13,37,22,17,10,25,48,8,0,23,31,35,28,40,35,20,0,28,15,10,18,0,32,0,18,13,16,79,14,44,76,25,0
5/4/2018,22,100,17,52,7,10,0,0,46,4,19,40,42,12,20,23,37,23,16,0,22,35,19,42,88,11,0,0,0,44,34,0,49,8,0,25,19,12,9,52,27,0,53,15,19,0,27,31,0,21,0
5/5/2018,15,0,8,41,9,33,22,0,52,9,15,40,42,7,10,24,25,37,16,0,20,14,6,18,29,11,0,31,35,0,14,33,28,7,0,15,39,12,15,50,27,99,9,10,26,100,13,15,44,32,0
5/6/2018,41,0,15,20,8,10,11,48,22,8,8,0,0,5,13,23,24,20,16,0,9,9,11,26,0,11,0,15,0,0,11,0,20,7,0,9,14,15,12,48,7,0,14,8,0,100,13,10,23,11,0
5/7/2018,89,0,26,64,21,47,36,65,79,25,31,0,41,18,29,44,34,16,0,95,22,28,29,34,60,0,71,45,66,45,28,33,50,16,0,28,19,24,38,0,27,0,18,23,19,100,29,19,0,15,0
5/8/2018,38,0,29,54,13,24,31,0,100,15,26,36,35,16,45,37,29,14,13,40,26,21,29,41,25,13,0,63,32,0,29,28,25,29,0,34,16,15,29,42,29,0,8,14,0,0,24,26,85,25,0
5/9/2018,20,0,8,23,7,8,20,0,15,6,14,0,23,5,16,17,14,10,12,27,8,6,12,12,0,9,0,23,22,17,12,19,18,10,0,13,7,8,8,28,14,32,16,6,7,38,10,9,18,8,100
5/10/2018,0,74,19,59,13,18,22,100,31,10,21,32,0,20,26,33,17,43,18,0,6,18,22,11,23,23,0,33,14,33,29,99,36,22,0,25,14,18,14,38,25,0,34,14,14,0,15,17,37,15,0
5/11/2018,17,75,23,31,8,7,11,0,75,7,4,0,0,7,27,17,0,12,24,0,17,16,4,15,0,20,54,22,43,33,17,49,15,12,72,20,22,27,10,38,10,0,14,10,14,0,23,6,37,15,100
5/12/2018,30,100,25,37,7,9,42,0,0,5,12,0,0,9,24,0,0,25,24,0,14,16,17,16,46,32,0,0,18,0,16,0,20,9,0,12,19,29,16,0,20,0,14,14,38,0,21,10,48,10,0
5/13/2018,29,97,13,26,15,22,32,0,91,11,13,42,40,18,22,21,34,32,16,0,13,14,8,15,39,30,0,56,18,42,19,0,22,14,93,26,0,20,17,49,26,87,21,14,19,100,17,15,0,25,0
5/14/2018,29,76,15,26,9,16,32,0,31,15,20,33,0,15,34,25,26,24,20,0,15,10,18,26,33,28,55,66,19,65,26,50,23,16,70,34,14,14,13,75,10,0,7,20,15,100,13,20,36,10,0
5/15/2018,32,0,23,38,12,21,28,46,0,12,24,0,29,13,33,43,17,23,23,34,27,5,12,17,29,15,0,21,0,31,25,73,23,17,0,40,28,14,26,53,22,0,18,15,21,73,11,13,35,15,100
5/16/2018,33,77,16,39,13,12,21,0,30,21,18,32,0,17,37,17,18,43,20,36,21,19,27,10,22,12,52,0,0,33,27,25,17,12,68,29,14,25,18,93,19,0,21,15,19,76,16,13,0,12,100
5/17/2018,37,76,15,40,10,21,22,47,60,14,24,32,30,21,29,34,18,36,35,0,14,21,19,15,45,19,52,22,20,33,17,50,10,12,0,24,19,19,16,76,22,0,16,18,21,77,21,11,71,20,100
5/18/2018,11,39,3,11,6,9,5,47,18,5,3,0,0,6,8,15,0,9,10,18,5,7,6,6,16,4,27,15,7,17,7,26,3,7,0,11,0,5,7,20,7,36,10,5,7,0,5,3,18,8,100
5/19/2018,21,98,13,54,12,13,23,59,0,15,14,41,0,10,14,23,0,23,15,45,12,10,15,17,0,13,0,28,17,40,16,32,20,12,0,17,19,12,18,100,12,93,22,9,29,0,17,10,0,10,0
5/20/2018,29,0,18,18,13,28,14,42,0,10,12,29,0,13,19,15,16,27,11,31,9,16,8,17,0,17,0,19,12,0,22,22,21,14,0,23,19,21,11,34,17,60,6,11,13,100,20,7,47,17,0
5/21/2018,34,0,22,0,25,19,39,65,61,16,26,88,41,22,20,33,37,44,31,0,37,23,20,30,30,18,0,31,29,0,26,100,27,38,94,33,20,32,28,0,26,0,13,23,19,100,37,20,79,14,0
5/22/2018,26,78,6,13,7,8,16,48,15,5,12,16,15,11,15,8,19,10,12,17,7,9,9,12,19,4,26,23,7,16,14,13,6,9,35,8,11,12,12,29,10,35,7,10,14,38,7,8,18,13,100
5/23/2018,29,0,9,10,7,4,9,24,22,4,9,16,30,10,10,11,14,9,12,0,7,6,6,10,17,13,0,12,21,24,12,0,6,5,0,9,10,14,10,29,11,34,8,10,7,0,10,5,18,10,100
5/24/2018,72,0,9,38,13,9,19,63,41,10,24,0,40,13,13,22,48,48,38,44,19,27,10,14,48,31,68,59,19,42,35,33,12,14,0,18,0,27,20,100,33,91,24,19,18,98,17,9,47,10,0
5/25/2018,19,98,17,39,8,19,19,63,100,11,16,40,41,16,15,45,48,32,30,44,25,14,9,17,28,10,72,45,18,0,23,0,8,12,0,18,19,11,12,0,25,0,23,13,19,0,13,19,0,10,0
5/26/2018,28,100,13,26,8,19,28,58,0,6,10,0,0,9,30,0,25,23,22,0,16,14,13,16,0,37,73,30,17,0,14,0,29,5,0,11,19,11,11,0,12,96,26,10,19,0,17,15,0,11,0
5/27/2018,44,0,11,21,8,15,26,45,46,8,16,33,0,6,16,19,0,13,18,0,15,7,8,12,0,14,57,24,19,30,19,25,25,17,0,13,23,12,9,76,13,75,11,9,25,0,10,6,36,13,100
5/28/2018,18,100,29,26,12,9,28,59,91,11,19,0,0,10,23,22,24,31,38,65,24,20,20,10,29,21,67,60,28,59,24,33,46,34,92,26,19,34,22,49,24,89,20,10,19,96,11,14,0,10,0
5/29/2018,26,0,21,19,16,16,30,46,57,9,10,31,0,18,12,16,18,17,31,33,12,15,17,13,43,19,49,32,28,60,21,25,36,18,65,24,0,25,12,36,12,0,15,7,23,0,13,9,100,14,93
5/30/2018,70,0,28,43,30,15,51,0,100,25,35,69,0,49,31,52,58,25,25,72,39,27,31,35,94,38,0,48,30,66,72,53,64,16,0,47,31,36,40,0,52,0,33,37,30,0,32,23,72,16,0
5/31/2018,60,75,15,20,10,7,24,95,29,9,27,33,0,13,23,16,18,20,18,34,22,14,18,17,37,8,0,23,14,63,13,25,34,8,67,24,0,14,20,0,49,68,16,11,0,74,18,11,0,8,100
6/1/2018,28,100,8,26,6,5,7,92,22,3,5,0,0,6,12,10,24,16,8,23,13,7,12,11,21,10,34,22,0,21,16,16,21,10,0,8,0,6,10,49,13,45,4,8,19,49,6,7,23,5,67
6/2/2018,38,0,27,27,10,13,30,62,0,7,11,87,0,7,27,23,0,0,16,49,19,10,8,0,45,0,0,31,19,44,11,0,32,11,0,12,19,20,20,0,27,100,9,12,0,0,11,7,0,21,0
6/3/2018,15,100,14,40,12,19,48,60,86,16,22,43,61,18,17,44,49,16,0,66,36,34,14,15,38,21,0,30,18,68,31,0,28,19,94,27,26,41,20,49,19,0,21,11,0,0,18,21,45,20,0
6/4/2018,36,0,19,29,18,13,42,0,80,13,40,0,43,16,26,49,25,35,24,89,17,30,23,21,31,22,0,32,40,42,24,69,26,17,97,28,62,31,21,0,19,0,23,15,0,0,27,34,100,27,0
6/5/2018,37,70,18,19,10,15,28,45,52,16,10,0,28,17,17,24,16,17,16,30,13,18,18,21,41,25,47,21,0,28,20,0,20,16,0,17,27,21,11,0,13,0,17,10,20,66,16,6,100,14,0
6/6/2018,37,0,10,0,10,27,10,48,100,11,28,0,0,17,38,34,0,24,11,0,12,14,13,30,54,15,76,22,0,0,25,24,12,12,0,15,0,16,12,37,25,66,20,13,14,0,12,18,89,12,96
6/7/2018,58,0,17,27,11,14,32,0,0,14,18,0,61,18,40,23,24,16,15,44,13,15,12,23,29,31,70,0,19,0,23,32,13,21,0,27,38,26,23,50,27,0,21,21,19,100,26,23,96,15,0
6/8/2018,41,0,13,0,11,23,27,59,43,8,22,39,39,16,19,0,34,15,15,43,15,17,14,14,0,19,0,27,17,0,15,73,17,12,86,21,36,31,17,49,12,0,25,15,18,100,16,13,45,14,0
6/9/2018,31,0,14,58,9,26,37,67,59,9,15,44,0,16,31,25,26,25,17,0,18,24,13,33,0,11,77,48,40,0,19,34,24,17,0,16,21,23,7,58,14,100,25,12,21,0,13,10,0,11,0
6/10/2018,20,55,11,29,5,7,8,34,60,4,15,25,45,13,9,0,26,17,8,0,13,15,4,6,32,8,0,16,11,23,14,18,9,11,0,11,16,16,8,56,18,100,19,8,14,0,8,8,50,9,0
6/11/2018,64,97,32,26,20,21,36,62,37,20,23,0,40,23,16,23,38,39,30,44,24,35,12,16,0,37,0,0,29,83,34,48,20,19,85,34,18,17,26,74,21,0,32,26,37,100,13,16,67,24,0
6/12/2018,28,0,8,14,12,7,27,35,50,6,11,0,0,12,27,12,0,14,24,23,7,17,19,11,15,19,0,0,21,22,12,0,13,8,47,9,15,17,13,36,20,47,12,11,15,0,7,9,100,9,69
6/13/2018,23,0,7,0,12,14,21,51,90,12,20,35,65,15,19,18,27,26,24,34,9,10,11,16,23,16,0,47,15,0,21,38,18,11,70,12,15,24,13,39,14,0,17,14,20,76,18,11,56,17,100
6/14/2018,41,68,12,19,8,13,35,0,28,9,9,64,30,12,20,0,25,18,18,32,22,14,11,18,21,15,100,21,20,40,22,23,19,12,0,14,23,22,10,72,16,0,11,13,27,71,14,6,35,13,92
6/15/2018,50,0,19,46,8,21,42,0,55,11,20,48,71,21,20,28,27,19,0,55,13,8,11,12,33,12,0,33,32,100,32,35,25,6,0,19,22,22,18,0,46,0,15,14,22,0,17,24,0,30,0
6/16/2018,19,0,7,29,8,10,18,52,47,8,11,0,0,8,8,0,38,13,0,0,19,8,5,8,23,17,0,23,0,71,12,25,9,7,0,13,15,16,10,0,11,71,14,8,0,0,11,22,0,8,100
6/17/2018,35,0,18,0,12,8,12,52,75,7,10,36,33,8,29,0,20,20,0,36,0,23,10,8,0,17,0,0,0,0,24,26,16,11,0,9,0,19,12,42,16,69,22,14,15,0,19,11,97,33,100
6/18/2018,37,0,15,38,16,25,26,70,69,10,21,65,43,18,33,49,39,30,22,49,25,41,24,21,31,28,0,31,21,47,45,35,14,32,100,31,27,26,34,0,39,93,23,19,20,0,36,11,69,33,0
6/19/2018,18,0,5,24,6,8,26,35,0,8,6,24,22,9,11,18,26,24,8,25,17,14,11,11,16,14,0,15,10,32,18,43,8,11,100,16,14,21,11,28,24,46,10,12,0,0,17,4,39,7,69
6/20/2018,33,0,9,30,11,19,17,100,44,8,11,34,42,18,15,42,18,33,12,36,13,19,17,26,66,24,0,22,15,0,32,73,16,7,0,26,36,15,18,60,10,0,18,15,21,0,9,11,72,19,100
6/21/2018,27,71,16,19,13,21,54,0,68,11,14,49,31,8,27,39,18,16,15,35,9,13,12,26,64,11,100,0,14,0,34,24,14,21,0,22,41,12,15,39,20,0,19,11,14,0,19,9,68,15,0
6/22/2018,23,94,8,25,15,9,19,0,62,11,12,0,41,8,15,46,71,0,20,0,8,10,18,16,84,15,0,0,27,42,27,0,23,11,97,21,28,17,13,0,26,0,17,11,0,100,17,14,0,11,0
6/23/2018,27,0,16,0,8,10,16,68,0,11,12,0,46,13,15,27,27,18,18,0,9,10,20,16,53,16,0,66,0,46,26,35,18,18,0,15,0,39,20,57,29,100,10,13,43,0,9,16,0,12,0
6/24/2018,62,0,38,63,18,29,47,0,71,19,33,71,0,24,57,37,37,100,25,0,23,15,13,16,46,22,0,46,30,67,33,51,30,20,0,44,0,19,35,83,21,0,14,27,30,0,14,23,0,46,0
6/25/2018,37,0,20,44,18,15,17,73,63,15,42,100,0,22,17,0,26,22,43,51,19,18,20,27,32,30,0,31,21,72,25,88,27,18,0,26,27,22,21,59,43,0,20,18,41,0,15,16,52,38,0
6/26/2018,28,73,13,31,9,17,12,50,29,10,10,68,0,15,18,0,36,24,12,37,26,7,12,10,46,21,0,0,15,33,16,49,18,19,0,19,14,22,20,0,15,0,16,15,28,0,23,9,74,16,100
6/27/2018,40,0,13,40,11,24,18,0,28,8,18,0,62,16,10,27,18,31,24,0,8,17,14,11,22,12,0,22,14,48,22,24,26,15,0,14,14,14,18,39,20,67,24,11,14,0,24,24,54,12,100
6/28/2018,26,0,7,20,10,9,19,0,30,10,18,33,31,9,26,18,18,24,18,34,20,18,12,12,22,8,0,0,0,48,20,24,26,11,0,12,29,9,19,0,15,0,20,13,14,0,9,16,37,8,100
6/29/2018,28,0,17,25,13,8,29,0,45,7,15,40,0,10,16,22,23,15,22,86,19,10,9,24,41,20,64,0,17,62,23,30,35,16,92,13,18,23,12,0,19,0,17,14,24,100,14,20,46,10,0
6/30/2018,19,0,20,40,9,9,15,61,56,5,14,41,41,6,15,0,24,15,15,44,11,11,11,10,29,10,0,39,0,0,18,0,41,18,100,13,18,28,14,0,19,0,20,11,29,0,9,16,0,10,0
7/1/2018,72,0,25,67,17,0,37,74,96,10,21,53,100,15,44,0,30,19,39,54,10,21,19,37,54,13,0,37,0,53,27,39,39,16,0,15,23,37,11,0,21,0,33,12,23,0,25,17,0,21,0
7/2/2018,49,0,16,41,9,14,23,48,31,8,14,84,0,17,29,18,19,12,32,34,15,13,16,16,23,11,0,0,15,33,23,25,27,17,73,13,15,10,10,41,10,0,23,9,0,0,12,15,37,12,100
7/3/2018,45,99,13,0,9,15,29,0,46,8,10,41,40,15,20,24,24,16,20,0,28,14,17,20,29,10,0,0,19,41,21,0,35,9,95,28,19,0,17,0,13,0,33,8,18,100,17,7,46,10,0
7/4/2018,50,0,0,90,15,23,0,0,78,21,24,69,0,20,100,0,42,26,25,0,42,18,19,0,49,0,0,0,0,68,13,0,61,23,0,17,0,20,18,0,65,0,22,30,31,0,40,24,77,17,0
7/5/2018,11,0,18,21,10,7,15,46,33,4,15,34,32,10,18,0,38,25,12,65,10,11,10,12,45,28,53,0,22,47,20,25,19,18,0,12,15,19,12,39,20,0,14,11,14,76,19,6,36,11,100
7/6/2018,7,0,10,27,5,7,12,59,25,4,8,21,20,4,9,0,25,8,12,42,9,10,7,7,29,11,0,0,9,21,9,16,13,11,0,6,10,6,10,52,7,45,7,6,14,100,8,3,24,5,66
7/7/2018,15,100,27,42,11,13,17,65,62,10,20,42,0,10,16,0,25,26,16,46,28,12,9,26,0,15,72,32,19,66,8,32,22,17,0,15,20,29,13,0,20,0,12,10,39,0,20,7,50,11,0
7/8/2018,31,0,16,57,12,19,17,0,51,14,31,46,57,13,22,0,25,28,16,47,22,13,15,33,31,17,71,32,79,45,14,34,28,25,100,26,40,26,16,57,14,0,28,17,0,0,20,8,68,28,0
7/9/2018,55,0,28,27,14,34,39,64,68,19,22,46,41,15,21,48,0,50,16,46,39,29,16,34,30,27,0,41,79,43,24,34,26,36,92,26,32,25,31,0,27,0,36,16,19,0,17,7,100,43,0
7/10/2018,40,72,10,40,11,18,34,48,39,15,16,50,0,11,26,35,27,33,12,68,24,21,14,23,23,12,100,0,29,0,27,38,17,10,68,19,28,22,22,60,30,0,17,12,14,0,18,13,73,26,0
7/11/2018,42,0,14,42,12,17,36,51,30,12,18,35,0,13,25,18,19,42,12,72,14,20,17,16,23,16,0,24,15,0,29,53,10,15,0,16,20,15,23,0,28,0,26,12,15,0,19,6,58,14,100
7/12/2018,34,0,9,41,13,14,18,50,32,10,20,33,0,12,19,0,19,25,12,36,11,13,22,12,30,16,0,46,15,67,12,25,13,17,0,14,36,29,15,0,17,67,23,15,19,0,17,13,77,20,100
7/13/2018,19,100,9,27,13,9,0,98,65,12,18,43,42,19,16,23,0,16,24,0,12,17,12,21,29,0,72,30,19,0,23,33,14,22,98,17,28,19,17,54,13,0,27,10,32,0,25,10,99,14,0
7/14/2018,22,0,0,28,10,9,0,0,58,10,18,43,43,12,32,24,25,33,16,0,18,17,12,11,30,21,0,0,19,42,13,33,22,11,0,14,19,19,17,0,14,0,18,10,19,100,13,7,0,11,0
7/15/2018,65,0,17,27,10,18,15,0,0,9,24,44,0,12,15,23,24,15,0,43,9,11,15,20,58,10,0,0,37,41,17,32,28,17,0,29,18,30,11,0,19,0,26,15,0,100,6,7,0,15,0
7/16/2018,39,0,10,21,9,25,58,49,30,15,19,35,0,12,16,36,18,25,12,33,24,16,9,20,33,32,0,0,30,65,22,25,23,15,0,21,14,9,21,0,10,69,14,8,44,76,24,8,73,17,100
7/17/2018,22,0,11,17,9,14,22,40,36,10,17,42,26,14,27,30,30,24,20,27,22,19,9,11,18,16,42,0,12,53,30,21,9,15,59,15,23,13,9,100,8,56,20,7,0,0,17,8,30,10,81
7/18/2018,14,0,29,38,10,26,44,0,37,22,30,0,78,19,20,0,0,31,30,0,34,17,18,10,0,29,0,56,18,82,27,31,25,31,86,17,35,23,17,50,25,0,25,14,35,100,32,17,46,10,0
7/19/2018,22,0,22,24,9,25,70,59,38,16,19,40,37,15,14,31,22,37,21,42,19,19,13,13,27,19,0,27,18,80,30,30,15,13,0,18,25,11,16,49,24,0,40,18,17,100,22,23,58,9,0
7/20/2018,29,0,14,27,8,25,16,63,50,5,13,44,43,16,15,37,0,16,16,48,18,13,20,16,75,21,0,0,19,0,14,33,14,10,100,13,37,13,8,0,27,0,12,16,29,0,31,7,95,10,0
7/21/2018,20,0,12,75,15,19,21,82,0,8,20,0,0,11,36,69,34,44,22,0,29,20,29,30,41,15,100,0,25,0,31,45,22,15,0,17,0,0,12,0,18,0,37,13,27,0,14,14,63,28,0
7/22/2018,37,0,39,0,13,15,39,0,50,19,16,0,45,16,22,26,40,43,23,87,37,29,13,27,0,17,0,50,21,0,26,0,25,14,0,14,27,26,16,0,28,0,29,14,21,100,11,16,99,30,0
7/23/2018,38,100,33,28,16,19,23,0,0,18,25,47,42,15,32,25,25,59,16,0,36,14,15,16,0,16,0,31,21,0,35,0,19,14,0,24,0,13,14,54,14,0,23,16,20,0,25,15,98,22,0
7/24/2018,25,94,15,41,12,21,34,63,40,14,23,45,0,18,18,24,36,58,32,89,17,11,11,10,40,17,0,30,20,64,28,0,25,24,0,33,37,26,24,52,27,92,24,12,29,100,20,14,72,54,0
7/25/2018,29,0,19,22,14,15,23,100,62,10,22,35,32,19,22,0,0,30,25,34,16,18,8,11,24,0,0,24,15,66,22,52,10,12,74,14,22,24,21,0,28,72,17,12,22,0,16,13,89,34,0
7/26/2018,25,0,17,23,6,21,17,0,69,7,20,100,47,8,18,0,14,19,9,48,7,8,3,12,17,6,0,17,0,0,16,19,8,10,56,16,11,8,13,0,26,52,10,9,11,0,14,8,27,6,0
7/27/2018,44,0,13,27,12,9,15,0,0,8,19,43,0,16,10,0,25,32,0,43,17,21,0,10,87,15,0,30,18,41,16,97,12,19,100,15,27,13,11,0,26,0,9,12,18,0,12,7,0,11,0
7/28/2018,29,0,13,0,15,23,23,0,0,9,12,0,0,12,20,0,24,16,16,0,30,29,6,11,29,10,0,30,18,41,8,0,17,14,0,10,18,13,7,0,25,0,9,12,19,100,10,7,46,11,0
7/29/2018,68,0,24,28,16,19,24,65,73,9,22,91,43,19,14,33,24,17,25,46,12,18,19,22,30,11,0,31,20,44,14,100,29,17,0,19,19,18,19,54,22,0,18,11,39,0,17,7,48,34,0
7/30/2018,60,0,11,0,12,18,19,0,60,6,10,34,47,12,15,16,18,20,24,0,15,12,14,21,44,8,51,23,29,0,17,37,17,10,71,14,19,20,20,0,30,0,17,19,14,0,8,7,36,11,100
7/31/2018,33,0,18,21,12,7,23,49,30,9,11,68,0,9,16,0,19,31,12,34,18,9,11,21,23,12,0,35,15,66,28,51,14,16,70,12,15,15,15,0,20,0,17,14,14,0,17,16,72,16,100
8/1/2018,34,74,14,21,10,15,35,75,42,11,18,34,0,12,27,17,19,34,29,34,23,18,5,19,46,19,0,39,38,33,25,0,17,13,0,12,30,21,18,42,20,0,9,13,0,0,13,8,0,25,100
8/2/2018,16,100,9,15,7,7,16,51,34,10,9,0,44,7,9,12,0,12,13,23,11,6,7,11,16,8,36,65,17,23,16,0,12,7,51,14,10,7,11,29,16,0,7,7,20,53,13,8,0,11,68
8/3/2018,27,0,25,33,15,17,31,77,0,12,14,0,52,12,38,30,30,20,19,100,11,17,53,17,36,13,0,0,0,0,33,0,21,27,0,29,24,17,11,0,32,0,27,15,35,0,18,15,59,19,0
8/4/2018,28,0,11,0,7,14,18,0,46,11,9,32,33,10,13,18,19,0,12,0,14,9,19,16,0,8,0,23,14,32,6,25,19,6,0,11,25,10,12,0,10,0,7,9,15,0,15,6,36,0,100
8/5/2018,24,0,21,29,13,10,29,0,39,7,15,0,34,10,14,19,26,26,12,34,17,12,11,25,24,17,0,24,15,35,18,26,36,9,0,17,21,22,17,43,18,0,21,10,15,0,26,6,57,19,100
8/6/2018,44,71,13,30,10,20,46,0,93,13,23,32,31,19,30,17,18,30,12,32,36,18,11,8,45,15,100,22,14,32,9,36,38,15,69,25,0,15,19,41,15,65,20,17,0,75,33,5,53,31,0
8/7/2018,25,70,10,37,9,14,11,0,23,5,10,24,0,7,13,26,20,30,14,24,15,6,6,9,28,8,74,17,21,24,15,25,23,11,52,7,0,11,12,30,7,100,12,12,10,55,12,11,35,10,73
8/8/2018,23,89,14,100,17,9,39,61,39,13,22,40,0,13,12,30,37,20,20,0,20,21,13,10,28,10,0,58,36,40,26,31,43,19,89,23,18,38,16,51,21,84,25,21,23,0,14,11,45,13,0
8/9/2018,42,0,8,26,13,9,45,62,41,14,24,81,40,13,16,23,46,31,25,63,32,11,10,24,28,25,0,44,37,0,21,63,34,23,0,17,18,21,12,52,22,0,17,18,18,100,14,7,46,20,0
8/10/2018,25,0,4,13,6,11,30,0,0,7,8,0,20,7,10,12,24,8,10,22,13,3,5,7,14,12,34,0,9,21,10,32,14,5,0,12,28,10,5,0,15,0,6,3,13,100,7,5,31,9,0
8/11/2018,32,68,21,39,8,11,22,0,88,9,6,30,30,5,15,0,36,0,12,0,19,5,5,16,22,15,0,0,0,0,9,0,24,16,0,9,20,15,10,0,19,0,15,7,0,0,7,5,100,8,0
8/12/2018,20,97,21,38,20,26,26,64,52,21,20,46,44,9,21,25,50,25,42,87,28,17,17,26,31,16,70,32,20,0,22,35,43,14,100,21,29,14,23,55,21,0,35,22,0,0,18,8,73,11,0
8/13/2018,27,65,10,29,15,13,32,0,40,11,17,31,0,11,14,0,17,28,22,30,13,18,27,18,41,10,47,42,21,0,16,24,24,19,0,13,21,9,18,38,25,0,32,14,13,0,17,8,100,13,0
8/14/2018,34,74,20,21,16,15,24,0,0,15,24,68,33,19,15,0,18,38,12,0,21,11,20,12,34,8,0,23,0,0,30,26,40,9,0,18,14,21,9,43,27,0,25,11,15,0,18,11,74,25,100
8/15/2018,37,0,11,21,12,36,30,0,44,11,26,100,32,10,29,18,19,25,12,0,25,17,19,8,44,26,0,22,15,0,18,25,24,13,0,17,43,27,13,0,28,0,23,16,24,78,23,14,75,8,100
8/16/2018,72,0,17,27,20,29,21,0,91,15,27,45,43,16,44,48,25,40,32,0,27,15,15,32,29,28,72,29,40,46,28,67,32,15,100,19,19,28,13,0,33,0,24,18,19,0,23,12,98,0,0
8/17/2018,21,0,10,19,10,11,12,0,39,11,25,32,32,6,21,18,0,20,12,0,9,11,12,11,21,11,52,43,28,0,11,24,21,15,0,16,0,21,7,0,50,68,25,11,14,74,14,11,68,11,100
8/18/2018,13,0,6,15,5,13,17,0,0,8,8,36,0,5,11,14,0,18,9,0,12,6,12,6,33,6,0,31,21,0,11,0,13,5,0,6,0,0,5,0,19,100,5,6,11,0,12,8,25,9,0
8/19/2018,28,100,14,26,11,28,23,0,0,11,20,44,40,11,25,23,23,16,31,46,18,12,15,14,47,35,68,28,25,66,21,32,24,13,0,15,36,21,12,0,14,0,26,12,19,0,18,12,46,53,0
8/20/2018,21,100,16,26,8,5,16,0,22,8,14,22,21,9,11,12,23,13,0,24,9,11,5,13,21,13,34,21,10,35,11,16,14,15,0,15,9,11,8,0,7,0,6,7,0,0,10,7,24,9,67
8/21/2018,52,0,15,47,39,49,38,0,76,19,45,71,0,26,84,70,41,57,42,84,71,52,19,38,78,36,0,50,35,0,48,59,37,44,0,57,56,37,30,100,37,0,38,40,69,0,41,25,86,59,0
