Dates,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
5/26/2018,0,0,11,35,5,13,19,0,0,10,17,53,0,13,13,0,0,21,19,0,22,18,8,21,74,14,100,0,24,53,14,42,14,45,0,6,26,0,12,0,33,0,0,7,51,0,15,10,0,21,0
5/27/2018,0,0,15,42,6,10,14,59,0,8,29,0,42,8,10,24,0,22,39,0,16,16,9,18,29,17,0,32,0,40,10,33,26,38,0,13,40,12,6,100,19,0,12,10,0,0,15,8,0,11,0
5/28/2018,53,0,17,50,11,35,18,0,0,21,33,0,50,18,13,28,31,100,59,56,31,34,24,25,37,54,87,76,23,0,20,83,41,25,0,19,25,22,17,0,46,0,33,24,71,0,24,9,0,32,0
5/29/2018,31,0,19,29,19,20,15,0,0,18,17,0,0,12,0,24,39,51,43,0,9,11,10,10,32,22,73,32,21,0,11,0,33,35,0,16,31,49,7,0,20,0,24,12,100,0,21,15,99,31,0
5/30/2018,14,100,27,0,16,10,18,64,38,20,25,43,39,11,10,22,24,31,32,45,16,20,10,32,90,36,0,30,19,42,14,33,23,26,92,5,0,22,18,50,13,0,22,12,56,0,13,18,68,16,0
5/31/2018,19,100,17,0,12,9,27,0,38,10,27,43,39,20,30,21,24,55,26,0,24,18,12,23,44,20,0,0,19,82,19,65,21,41,89,5,38,11,19,50,13,90,24,16,56,0,11,9,45,34,0
6/1/2018,22,0,23,0,8,10,21,63,0,14,23,0,41,14,15,43,24,32,31,46,24,14,12,13,43,10,70,29,19,0,18,32,20,19,89,6,0,11,15,0,13,0,18,11,50,100,17,14,46,25,0
6/2/2018,15,0,23,0,3,5,8,32,55,5,11,0,0,0,5,12,0,13,16,0,6,12,6,0,15,8,0,0,0,34,4,0,10,3,100,5,10,6,4,0,0,0,5,4,10,0,4,4,24,11,0
6/3/2018,27,0,24,20,7,16,10,46,48,10,21,0,31,13,18,22,18,28,29,0,12,15,6,0,33,12,0,23,14,31,12,24,11,13,0,13,29,8,10,0,15,0,14,9,29,0,12,5,0,13,100
6/4/2018,11,0,20,42,10,22,10,0,58,18,26,0,31,11,32,0,28,13,24,32,12,7,14,11,0,8,53,0,15,0,8,25,18,22,72,14,45,0,18,0,20,0,21,12,29,0,9,16,37,24,100
6/5/2018,28,0,14,27,12,18,40,64,56,20,43,0,0,19,10,0,24,27,45,0,13,13,12,33,57,24,100,29,19,60,13,32,13,30,0,19,19,28,19,48,22,88,30,17,18,0,11,14,47,31,0
6/6/2018,30,0,24,28,10,19,37,0,40,17,20,0,42,21,16,23,49,42,21,0,25,18,22,31,75,32,70,30,20,43,11,33,15,33,93,12,0,19,14,51,21,92,37,15,48,100,15,9,98,21,0
6/7/2018,29,98,13,26,10,0,14,0,40,20,19,0,41,17,10,0,24,16,23,0,24,13,21,35,29,21,0,29,0,42,16,64,8,24,90,17,0,22,11,0,26,0,13,14,46,100,25,20,0,26,0
6/8/2018,16,0,18,0,7,20,16,0,0,13,22,0,44,13,21,50,26,34,33,100,15,19,10,22,47,15,0,32,59,0,14,0,10,25,0,18,0,12,12,57,14,0,14,11,34,0,9,15,0,34,0
6/9/2018,14,0,32,0,9,9,14,0,52,11,18,39,39,18,23,22,0,15,29,45,8,14,6,0,27,10,0,56,17,0,5,0,7,15,0,14,18,0,4,100,0,0,12,9,37,0,0,16,44,24,0
6/10/2018,28,0,53,0,6,19,0,0,0,14,23,0,81,17,0,0,23,23,31,0,16,7,9,25,43,10,0,0,19,0,10,0,13,24,0,12,28,22,16,0,13,0,35,11,19,100,11,17,0,20,0
6/11/2018,16,55,30,0,7,10,31,37,22,9,12,0,23,9,11,22,13,40,13,0,12,9,10,8,25,13,39,33,11,24,11,18,11,22,100,9,16,6,10,0,12,50,20,12,25,57,11,11,0,16,0
6/12/2018,28,74,26,20,10,14,26,49,29,15,22,34,63,11,7,35,17,24,28,66,14,10,6,11,29,11,53,22,22,31,12,24,12,27,0,19,14,9,11,38,29,68,13,15,56,75,7,12,35,8,100
6/13/2018,29,99,18,0,11,16,33,100,39,18,32,46,0,7,17,24,56,39,26,44,14,18,12,31,30,24,71,31,0,43,9,33,16,39,0,16,48,12,15,51,22,0,21,20,57,0,20,21,0,22,0
6/14/2018,14,0,20,27,11,24,28,67,0,16,21,44,0,10,10,23,23,74,16,45,28,20,18,25,44,15,70,30,29,43,12,32,19,25,0,13,19,17,9,50,22,0,27,15,37,100,19,21,49,18,0
6/15/2018,18,0,10,32,12,34,27,0,59,14,45,0,0,12,0,0,0,100,19,58,26,17,14,24,71,25,0,36,45,0,10,0,18,33,0,10,0,0,12,0,33,0,33,10,46,0,11,17,60,25,0
6/16/2018,0,0,12,0,4,4,0,0,24,6,5,0,0,4,4,20,10,20,6,0,4,6,0,4,12,0,27,0,7,0,2,13,3,9,0,4,0,5,3,22,22,0,7,3,27,0,5,3,0,6,100
6/17/2018,22,72,20,30,9,17,11,0,69,12,19,33,0,8,19,35,18,16,12,0,13,10,7,19,22,13,100,0,21,32,12,0,8,11,69,9,0,9,8,0,17,65,18,11,28,0,7,5,0,23,93
6/18/2018,14,0,26,39,17,27,14,0,37,13,40,0,0,15,20,0,70,32,0,0,9,20,18,19,57,30,97,28,38,0,21,0,9,32,0,23,19,0,11,0,13,0,13,16,37,100,20,14,47,40,0
6/19/2018,11,0,30,20,12,14,22,0,28,8,18,0,0,13,19,17,36,12,18,0,26,18,16,11,22,15,100,44,22,0,10,49,9,25,71,21,14,0,5,0,10,65,27,16,56,0,11,8,36,23,0
6/20/2018,17,0,24,20,16,7,11,0,30,17,18,0,32,17,8,17,19,12,36,37,13,29,7,32,34,16,0,22,0,34,15,25,8,17,0,16,15,9,9,0,21,68,17,10,44,81,9,5,0,20,100
6/21/2018,11,0,18,0,11,11,12,0,0,16,16,0,32,13,8,18,38,29,24,37,18,16,6,24,23,36,0,0,15,34,6,25,15,21,0,27,15,9,10,0,28,0,16,15,24,82,9,14,72,19,100
6/22/2018,15,0,18,27,9,24,15,0,0,12,24,0,0,22,20,0,25,0,24,48,9,11,25,11,0,21,0,60,38,44,11,0,21,17,100,15,19,0,9,0,14,0,18,13,19,0,18,11,47,11,0
6/23/2018,35,0,14,0,6,30,24,100,0,12,30,0,67,16,0,0,0,39,25,0,27,11,20,17,92,25,0,0,0,67,13,51,8,26,0,16,29,19,26,83,42,0,14,9,31,0,24,35,0,35,0
6/24/2018,19,0,24,20,9,14,23,50,0,11,18,0,48,14,16,0,18,18,12,0,18,13,9,8,34,20,52,22,15,32,12,25,10,26,0,8,14,9,11,40,10,65,18,7,20,0,15,8,36,25,100
6/25/2018,17,0,49,0,15,14,17,0,44,21,35,53,47,15,30,26,28,30,36,0,36,21,10,19,69,16,80,33,22,0,15,38,13,48,0,22,0,28,31,63,15,0,21,14,100,0,23,11,55,36,0
6/26/2018,25,0,37,30,17,15,43,75,43,22,31,100,47,13,12,52,27,46,29,0,33,16,9,19,34,35,78,34,22,0,21,36,16,51,0,25,21,21,19,0,31,0,37,16,63,0,25,25,54,35,0
6/27/2018,10,0,28,29,15,6,21,0,0,13,21,0,0,13,15,17,17,11,22,32,21,14,13,11,21,18,100,0,0,0,8,23,12,19,0,11,0,0,13,0,10,0,16,5,39,0,13,5,0,11,0
6/28/2018,20,0,43,35,22,18,73,0,0,14,19,58,0,26,23,0,64,57,42,59,31,18,19,20,39,34,90,39,26,0,15,43,29,41,0,21,25,16,14,0,27,0,24,20,100,0,24,19,0,62,0
6/29/2018,0,0,29,25,7,8,36,0,0,7,22,0,0,15,10,0,23,22,0,43,16,14,11,15,0,20,0,0,18,0,11,0,21,10,0,5,17,12,7,0,19,0,13,9,44,100,15,10,45,20,0
6/30/2018,28,0,16,0,7,0,22,58,0,6,18,40,0,4,20,22,23,15,0,0,12,14,0,10,0,23,0,28,17,41,11,45,27,17,0,8,0,11,7,0,12,0,8,8,24,100,16,7,45,14,0
7/1/2018,34,0,16,21,6,11,24,0,0,11,14,0,32,11,8,0,0,24,0,35,7,17,5,12,23,8,0,47,15,0,11,25,26,24,0,10,19,0,10,42,10,0,17,9,45,78,16,11,37,16,100
7/2/2018,11,0,18,21,9,16,17,95,0,9,21,34,31,11,8,19,19,25,12,0,15,15,9,18,23,12,51,24,15,0,7,75,22,33,0,13,19,9,13,41,10,0,19,12,28,0,15,14,73,33,100
7/3/2018,46,0,31,83,9,14,46,92,72,15,17,0,62,16,39,0,0,33,35,0,26,44,21,21,0,16,0,0,29,64,17,0,43,40,0,29,29,28,26,81,20,0,32,20,100,0,27,33,0,16,0
7/4/2018,15,100,9,28,9,9,30,62,48,9,12,42,0,14,15,24,25,41,31,0,17,29,12,10,30,11,0,31,0,42,16,0,31,25,0,21,0,12,5,54,13,0,27,13,57,0,12,11,46,15,0
7/5/2018,22,99,30,26,13,9,22,0,43,8,18,43,40,17,15,47,24,37,15,41,23,9,14,16,73,15,68,44,25,0,11,0,23,20,100,29,19,0,15,51,0,0,40,15,43,0,20,17,46,16,0
7/6/2018,14,0,34,0,16,9,29,0,48,12,21,41,39,14,0,24,24,16,15,0,34,27,6,0,57,21,0,59,18,0,0,0,13,23,100,8,0,12,11,0,25,0,17,19,45,0,15,10,0,16,0
7/7/2018,48,0,14,0,17,0,26,0,100,21,24,0,0,27,18,81,0,0,0,0,30,12,14,0,95,36,0,76,0,0,19,0,15,32,0,18,31,0,20,89,42,0,22,16,31,0,42,0,0,0,0
7/8/2018,17,0,23,0,15,10,18,71,55,14,18,0,0,22,23,54,41,46,23,100,44,21,23,23,33,24,76,0,21,48,29,37,20,46,0,18,21,14,9,0,30,0,34,20,63,0,28,8,55,20,0
7/9/2018,12,0,18,21,12,26,0,51,32,12,20,0,0,18,16,18,29,26,19,36,21,17,12,12,24,21,53,0,0,0,21,27,14,37,72,16,15,20,11,0,32,0,36,14,73,0,17,17,0,33,100
7/10/2018,4,0,6,7,3,8,10,17,10,5,5,0,0,4,5,6,6,10,8,12,6,9,5,7,8,7,17,16,0,23,4,12,4,10,0,6,0,10,6,0,9,0,9,4,18,27,5,4,13,8,100
7/11/2018,11,0,27,20,12,17,22,0,0,15,15,33,0,6,16,26,18,24,23,34,13,13,16,26,0,23,100,45,22,65,13,25,9,35,0,8,0,14,10,40,25,66,23,15,42,0,11,8,0,12,0
7/12/2018,14,0,17,0,12,22,15,0,0,17,37,0,0,19,10,45,46,39,15,0,17,13,12,15,43,20,66,0,18,63,25,0,15,29,0,7,18,12,11,0,13,0,9,8,71,100,15,24,48,34,0
7/13/2018,19,0,20,0,10,9,20,63,0,10,14,0,0,12,10,0,23,26,15,0,9,9,6,15,43,13,70,29,18,41,21,31,8,22,0,15,18,12,12,52,30,0,13,10,24,100,8,7,47,20,0
7/14/2018,23,100,14,0,12,10,32,64,0,9,17,0,0,21,11,24,0,25,33,0,18,23,6,33,31,11,0,0,19,0,6,0,15,20,0,0,39,0,7,0,27,96,18,11,40,0,7,7,49,32,0
7/15/2018,52,0,47,0,20,41,27,0,0,21,39,0,0,21,0,0,43,99,56,77,23,31,21,65,52,18,0,54,33,74,25,57,40,59,0,26,33,22,16,0,47,0,39,30,100,0,27,19,0,19,0
7/16/2018,23,0,28,0,10,7,12,49,30,13,17,36,0,13,8,19,19,46,12,68,18,29,14,13,34,22,52,23,15,33,15,26,17,25,0,13,14,19,7,82,17,70,26,15,68,0,13,19,37,17,100
7/17/2018,15,0,23,40,15,9,30,64,0,13,29,0,40,16,0,48,47,16,16,44,22,31,13,26,29,10,0,30,20,0,14,0,12,39,0,15,37,25,21,0,33,0,45,16,66,100,22,11,0,48,0
7/18/2018,16,0,40,60,16,26,17,0,0,19,19,100,0,16,12,0,0,57,18,0,10,20,18,23,99,35,76,0,44,0,0,75,11,53,0,28,0,34,26,0,30,0,20,20,74,0,10,8,55,60,0
7/19/2018,11,0,36,0,12,14,12,0,0,16,15,35,65,17,24,18,37,25,12,0,7,6,7,12,35,16,54,23,15,0,5,0,6,18,0,18,14,10,28,0,10,0,11,16,37,0,10,0,0,20,100
7/20/2018,0,0,7,0,6,4,6,0,0,5,5,17,16,8,4,14,10,6,6,0,7,6,4,0,12,10,56,0,0,0,3,13,2,11,0,4,7,5,2,43,0,0,7,3,11,0,5,0,19,6,100
7/21/2018,20,0,12,37,12,25,0,80,78,19,19,59,58,17,20,67,34,32,43,0,11,34,16,30,40,44,100,0,26,0,31,44,14,23,0,13,51,0,18,70,0,0,36,9,67,0,8,15,63,0,0
7/22/2018,22,100,21,27,10,18,36,60,0,13,14,45,83,17,0,24,25,47,31,41,8,25,18,21,0,10,69,61,19,0,16,0,17,27,0,7,19,24,9,0,33,0,21,16,32,91,15,15,0,26,0
7/23/2018,0,48,11,13,6,5,11,0,20,9,18,22,20,7,10,12,12,16,8,0,17,19,10,18,15,10,100,0,14,0,10,0,7,16,0,8,9,6,8,0,13,0,15,7,33,49,7,9,0,8,0
7/24/2018,0,0,22,0,11,13,32,46,28,11,14,0,29,13,15,18,18,12,23,0,21,15,17,12,43,18,100,33,24,63,16,24,11,34,0,5,40,9,15,0,32,65,9,10,21,72,15,5,35,18,93
7/25/2018,15,0,21,56,15,19,15,66,0,19,30,0,0,11,11,25,25,45,49,44,21,12,14,16,51,32,70,0,79,44,29,34,15,30,0,14,19,20,12,80,41,0,22,14,39,100,13,15,0,27,0
7/26/2018,29,0,26,0,15,23,30,0,40,25,22,43,82,8,0,23,0,33,16,42,17,24,24,26,30,20,0,0,38,0,14,33,11,28,0,12,19,26,18,52,20,0,27,10,28,100,6,14,47,22,0
7/27/2018,0,0,22,19,9,0,16,0,35,10,9,0,59,12,0,32,18,18,11,61,12,13,9,23,21,7,0,0,20,0,4,23,7,14,0,21,20,19,13,0,19,0,6,4,13,0,7,5,100,12,0
7/28/2018,0,0,16,0,17,25,28,0,0,28,35,78,0,15,0,39,0,89,29,78,40,20,23,20,53,38,0,0,100,0,15,0,34,30,0,27,34,24,25,93,0,0,33,19,35,0,12,13,86,40,0
7/29/2018,16,0,9,42,9,15,16,0,0,10,34,0,0,7,11,23,26,35,25,93,33,15,7,23,0,39,0,32,60,0,9,35,20,27,0,14,20,14,15,0,27,0,47,23,81,0,13,8,100,35,0
7/30/2018,14,0,13,26,16,13,43,0,0,11,37,42,0,15,19,31,0,61,37,42,37,20,9,19,28,15,0,28,36,42,11,32,14,13,0,7,18,0,22,100,12,85,38,21,35,96,29,24,0,25,0
7/31/2018,24,0,32,30,20,20,16,70,0,20,38,0,45,16,11,24,40,26,17,72,35,27,13,29,48,15,0,0,35,47,12,0,11,34,100,20,21,15,32,0,29,0,26,23,74,0,17,26,0,43,0
8/1/2018,17,0,20,0,13,18,11,0,0,14,16,0,31,17,31,25,56,25,12,100,17,21,7,12,34,16,52,23,0,0,9,25,9,23,0,19,30,15,25,0,20,0,24,14,71,76,7,16,0,28,0
8/2/2018,14,0,16,0,18,34,28,0,38,14,23,0,0,14,24,31,45,30,22,100,12,21,11,16,36,32,63,28,35,40,8,60,11,15,0,18,18,0,17,0,16,0,21,11,63,91,22,17,0,10,0
8/3/2018,0,0,31,27,11,14,15,0,51,11,26,0,43,10,31,24,0,17,31,41,9,14,19,10,30,27,71,30,19,0,9,49,8,28,100,8,39,14,16,0,13,0,13,14,38,97,9,22,0,32,0
8/4/2018,34,0,18,21,9,11,24,47,45,10,6,0,33,6,40,0,19,19,24,32,14,5,6,8,23,16,0,23,0,32,6,25,19,16,0,8,25,16,11,0,0,69,16,9,45,0,20,9,36,16,100
8/5/2018,0,0,10,21,6,15,12,49,0,13,11,34,0,10,8,73,0,19,12,0,14,11,14,29,24,24,0,94,15,34,9,0,19,18,0,15,15,11,9,0,10,70,17,9,45,0,13,0,37,32,100
8/6/2018,25,0,10,30,20,17,35,0,0,18,47,49,47,20,17,35,27,36,17,0,26,34,16,40,34,23,0,100,22,0,16,74,29,38,0,16,29,30,17,61,55,99,17,18,56,0,14,28,54,15,0
8/7/2018,42,0,37,76,11,26,32,0,0,11,31,61,59,23,14,50,33,23,89,0,50,34,12,22,42,29,0,0,55,0,29,47,31,52,0,15,27,19,23,77,57,0,32,21,80,0,32,31,100,30,0
8/8/2018,46,0,21,28,13,20,40,67,43,11,23,88,0,24,14,42,25,40,16,44,34,18,15,18,47,32,71,0,20,0,16,0,25,41,99,16,20,14,18,55,14,0,25,15,46,0,11,15,100,16,0
8/9/2018,21,0,21,39,13,14,34,0,94,19,57,0,0,16,33,35,70,79,23,0,17,20,15,20,63,30,97,44,27,0,14,71,40,32,0,15,0,19,20,78,0,0,68,15,100,0,37,10,70,30,0
8/10/2018,15,100,26,0,8,24,31,64,52,9,15,63,0,13,14,33,0,16,16,0,12,14,6,16,30,27,71,0,38,88,16,33,24,31,0,13,0,0,8,54,41,0,21,12,59,0,22,7,0,15,0
8/11/2018,21,0,31,39,12,27,36,0,87,20,23,61,0,10,30,35,61,31,23,60,25,17,9,31,0,15,100,0,53,0,16,0,34,27,0,10,27,20,17,0,29,0,39,17,56,0,18,10,0,26,0
8/12/2018,14,0,23,18,10,9,15,0,100,8,21,29,0,12,10,16,32,27,10,0,12,11,4,0,0,28,45,40,19,27,11,22,21,17,0,9,24,0,8,0,18,60,12,12,38,0,8,14,31,11,0
8/13/2018,0,0,42,40,18,18,44,0,42,15,35,0,0,10,24,23,34,47,31,42,22,27,0,40,0,20,66,29,29,43,34,33,33,36,0,23,45,13,13,0,27,0,18,16,46,100,13,25,47,26,0
8/14/2018,29,0,26,27,13,19,31,0,0,15,26,0,42,10,29,47,0,32,31,44,27,35,16,10,58,10,67,29,0,89,12,100,24,31,95,16,37,40,21,55,14,0,18,19,47,0,13,18,49,16,0
8/15/2018,26,0,12,29,15,17,41,0,0,20,41,0,0,14,10,0,26,28,33,48,29,18,17,28,0,26,0,0,83,0,22,52,12,38,100,25,59,21,23,0,29,0,25,21,41,0,16,13,51,15,0
8/16/2018,22,0,23,20,8,21,18,0,0,12,22,0,0,9,12,0,18,36,18,35,11,18,10,21,22,15,54,0,37,34,14,25,11,17,74,10,14,21,14,43,28,0,20,11,37,0,5,13,36,22,100
8/17/2018,52,0,63,0,27,35,58,0,100,27,60,82,0,23,18,0,68,0,87,0,50,27,12,30,54,58,0,0,0,0,17,60,17,47,0,14,35,26,22,0,26,0,16,35,90,0,29,14,0,20,0
8/18/2018,41,0,24,38,13,0,44,0,89,10,30,0,0,14,29,0,0,91,0,0,34,21,9,16,41,0,100,0,27,0,12,0,26,37,0,7,0,30,13,0,19,0,31,13,42,0,18,10,64,23,0
8/19/2018,26,0,29,25,11,12,24,59,48,11,19,41,0,10,13,22,0,30,0,44,21,21,10,23,27,19,64,0,18,42,16,30,18,21,0,8,17,13,10,50,13,0,22,12,54,100,12,16,0,10,0
8/20/2018,16,0,19,15,10,9,22,75,24,7,11,24,0,10,23,13,13,31,9,27,9,11,5,22,21,8,39,15,22,0,14,37,11,16,0,10,10,11,13,31,21,100,17,10,32,60,14,8,0,12,0
8/21/2018,15,0,13,27,16,9,16,70,43,22,36,0,0,18,14,36,47,65,0,48,23,22,13,28,30,41,0,29,20,47,19,34,14,46,0,23,0,14,12,0,72,0,28,15,20,0,22,0,100,39,0
8/22/2018,11,78,14,20,14,7,50,83,0,16,33,0,0,8,11,19,36,32,13,0,7,26,18,17,24,20,0,0,0,0,15,0,9,31,0,10,15,11,17,0,11,0,15,16,45,85,15,11,78,9,100
8/23/2018,7,0,15,26,8,9,12,36,23,6,11,0,0,4,12,0,45,17,16,25,5,15,9,11,30,8,0,21,10,0,5,0,3,20,0,8,28,7,6,0,11,44,19,10,48,56,3,4,0,8,100
8/24/2018,21,0,28,25,11,9,15,0,0,10,18,0,0,17,26,21,66,15,0,45,26,14,6,15,42,9,67,27,18,43,6,0,9,24,0,19,17,13,13,0,13,0,17,13,62,100,12,7,0,15,0
8/25/2018,29,0,25,26,16,9,15,0,0,17,21,0,0,12,33,0,0,32,16,0,0,19,12,21,30,0,0,28,0,43,12,32,17,42,0,5,0,0,12,0,20,0,18,7,38,100,12,7,46,10,0
8/26/2018,12,0,7,0,9,22,12,0,0,17,28,0,0,11,22,0,18,13,12,0,14,12,8,21,46,16,53,23,15,35,7,26,15,38,0,13,0,0,17,43,27,0,25,7,45,0,17,12,36,8,100
8/27/2018,19,0,29,0,14,25,41,0,41,19,25,0,0,22,16,21,33,26,21,0,21,24,25,16,48,10,0,28,19,47,12,33,20,40,88,15,18,21,24,54,27,82,30,20,81,100,24,15,0,14,0
8/28/2018,45,0,47,0,26,36,36,0,0,40,37,0,0,36,15,0,35,100,49,0,14,23,20,51,45,31,0,0,31,0,24,78,14,44,0,23,0,45,44,85,52,0,57,26,89,0,24,12,0,34,0
8/29/2018,0,0,36,38,12,14,12,0,63,17,32,0,0,12,18,17,17,60,30,37,35,17,15,25,22,22,55,0,0,0,9,25,8,15,0,17,14,11,12,41,20,0,24,9,29,0,16,12,36,8,100
8/30/2018,61,0,20,0,14,17,32,0,62,26,42,65,0,19,20,31,48,67,29,0,17,21,12,26,40,14,100,0,27,66,21,46,12,38,0,19,26,50,21,0,61,0,38,25,53,0,31,28,67,31,0
8/31/2018,79,0,24,36,18,13,21,0,0,9,32,0,58,16,13,30,33,44,22,0,24,21,9,15,0,42,100,38,27,63,20,44,14,26,0,7,25,57,9,0,27,0,37,14,52,0,29,10,0,14,0
9/1/2018,13,100,16,25,6,13,14,57,0,8,22,0,40,7,0,0,0,38,22,0,12,14,13,13,27,20,0,25,26,0,5,30,12,10,0,12,35,13,8,0,20,0,8,8,18,0,11,21,42,18,0
9/2/2018,0,0,17,0,7,9,15,0,0,12,14,43,62,10,0,21,0,31,0,43,17,11,15,0,28,15,0,26,18,0,0,32,15,16,100,22,0,13,11,0,25,90,0,7,19,0,18,7,0,10,0
9/3/2018,11,0,25,20,10,7,15,49,73,8,14,35,32,9,17,22,18,12,0,35,16,14,9,16,22,8,0,0,22,0,9,25,16,22,0,8,14,11,15,39,20,0,14,8,29,0,14,9,0,19,100
9/4/2018,28,0,39,46,18,16,18,0,49,24,34,55,50,18,19,51,27,39,18,58,22,20,30,50,85,18,0,50,23,0,15,0,32,55,0,20,22,23,18,0,21,100,37,19,67,0,24,9,56,25,0
9/5/2018,57,0,35,34,22,33,26,89,0,31,40,61,0,27,25,43,30,32,21,62,45,31,25,38,50,13,0,77,0,59,35,89,40,49,0,22,24,32,24,0,35,0,33,24,100,0,24,21,63,35,0
9/6/2018,11,0,20,19,9,18,12,0,0,15,14,0,0,14,7,0,17,18,12,37,14,14,19,8,22,8,54,0,30,35,19,51,19,8,71,12,14,11,12,39,10,66,18,13,29,0,16,19,37,25,100
9/7/2018,22,0,32,38,15,14,23,0,0,37,35,68,64,18,21,34,35,47,0,0,13,16,9,16,44,0,0,0,0,69,13,100,40,25,0,19,27,21,20,0,39,0,27,27,72,0,9,24,69,65,0
9/8/2018,13,100,22,50,6,9,29,0,0,10,15,42,0,6,9,22,23,37,15,0,16,16,11,31,41,10,0,0,18,85,8,31,18,17,91,9,18,13,4,0,0,0,20,9,42,0,11,7,0,0,0
9/9/2018,11,86,14,0,8,0,12,100,38,9,16,37,34,9,12,0,0,17,26,0,16,11,7,28,23,20,0,24,16,36,16,27,23,15,73,9,30,11,11,41,13,70,22,16,51,0,8,13,36,20,0
9/10/2018,27,100,30,24,17,9,28,60,0,16,37,43,0,18,18,21,56,15,25,0,28,22,12,34,27,36,64,0,56,42,26,32,30,21,0,20,36,20,20,0,20,79,23,18,41,0,5,10,0,20,0
9/11/2018,13,61,16,23,10,5,22,38,0,12,17,52,0,10,12,13,14,16,9,0,19,12,5,20,17,14,84,0,12,0,11,0,17,7,0,17,11,11,11,0,16,100,20,15,37,0,5,16,28,12,77
9/12/2018,57,0,21,0,18,28,57,100,61,29,39,67,0,31,15,35,72,76,24,0,47,37,49,32,45,80,0,0,0,0,35,0,39,38,0,31,29,44,24,0,22,0,28,31,29,0,36,24,72,24,0
9/13/2018,46,0,50,40,25,24,35,100,63,22,43,0,67,27,0,35,37,38,25,0,54,25,23,48,45,41,0,90,31,0,22,0,41,32,0,15,57,23,28,0,39,0,23,24,98,0,12,12,72,16,0
9/14/2018,22,0,31,41,16,15,48,100,0,18,21,68,67,14,15,71,37,38,25,0,39,25,26,16,68,27,0,0,29,70,13,0,42,26,0,16,27,43,21,0,22,0,28,17,72,0,23,20,0,27,0
9/15/2018,31,0,14,0,8,0,16,0,0,8,16,0,44,19,16,0,26,35,17,0,15,15,7,19,0,11,0,0,0,0,12,35,20,11,0,12,57,15,14,0,14,100,22,7,30,0,15,16,0,27,0
9/16/2018,0,100,17,25,7,9,15,0,0,11,22,0,0,15,12,21,45,23,15,0,33,13,10,23,56,17,0,28,18,42,14,0,24,25,0,16,23,20,13,0,32,82,20,15,63,0,6,22,42,26,0
9/17/2018,31,0,28,54,17,20,31,0,0,13,20,0,0,21,10,22,24,51,17,48,37,28,10,21,61,27,0,30,21,70,18,35,37,24,0,18,19,15,23,0,14,88,33,28,100,0,40,33,49,27,0
9/18/2018,18,0,43,62,14,28,18,0,0,22,38,0,0,26,12,52,28,40,19,0,43,24,23,30,36,19,0,35,72,54,21,0,38,38,0,27,45,18,22,0,57,100,50,27,57,0,22,29,0,36,0
9/19/2018,12,0,14,31,8,6,14,41,36,10,17,0,26,13,18,13,14,27,15,58,26,20,19,6,18,22,0,18,18,28,6,20,17,22,55,12,39,9,6,0,25,100,9,12,23,61,10,10,30,19,0
9/20/2018,12,0,25,23,6,6,24,40,25,10,14,0,38,8,12,0,14,13,22,0,21,18,6,8,17,9,0,17,23,27,12,20,15,23,0,11,11,9,5,0,12,100,8,10,31,0,17,7,0,26,0
9/21/2018,13,0,16,46,8,18,14,61,45,17,17,0,0,10,21,21,22,29,14,0,22,13,14,10,54,16,100,26,18,41,11,30,11,19,0,7,16,13,17,0,17,0,24,11,53,94,24,14,43,22,0
9/22/2018,0,0,0,0,6,18,30,60,0,19,22,0,0,0,10,34,0,45,15,45,16,10,6,20,0,20,0,0,36,0,13,31,10,11,0,5,0,13,4,0,0,0,20,15,18,100,8,10,43,20,0
9/23/2018,43,0,17,38,8,18,30,60,0,9,21,0,41,12,0,33,0,46,16,46,13,27,9,20,0,10,0,0,19,0,11,0,8,16,0,12,18,14,22,0,13,0,38,14,38,100,12,23,0,20,0
9/24/2018,35,0,27,31,16,23,45,79,48,22,32,57,51,22,11,0,28,85,29,57,37,45,11,37,35,13,0,0,36,0,28,0,14,23,0,18,22,43,19,0,40,100,32,24,81,0,14,24,0,38,0
9/25/2018,17,0,28,50,14,19,46,78,92,27,27,0,0,20,34,26,28,69,28,0,16,40,30,32,69,0,85,34,31,0,24,40,19,30,0,31,22,43,23,61,31,100,21,14,54,0,12,28,0,12,0
9/26/2018,23,0,21,26,13,10,15,69,41,18,35,47,44,14,23,35,24,55,0,49,18,19,17,39,30,16,74,0,21,0,29,58,28,30,0,17,19,15,12,0,18,88,30,20,30,100,20,22,47,16,0
9/27/2018,63,0,38,0,18,24,52,0,0,19,38,0,74,20,51,39,0,100,27,0,31,24,39,18,75,18,0,50,34,79,35,88,38,33,0,9,33,25,28,90,23,0,54,25,84,0,47,27,0,54,0
