Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1/1/2018,25,0,11,27,13,22,11,49,0,14,28,0,31,10,24,17,18,18,18,0,7,5,12,8,33,20,53,30,22,31,10,26,15,30,0,20,22,33,7,41,37,0,14,11,15,0,18,17,0,12,100
1/2/2018,22,0,11,41,12,7,11,49,0,14,30,0,32,11,29,34,0,12,25,0,26,13,7,23,46,20,55,23,0,0,8,0,19,16,0,10,15,19,24,0,41,65,7,15,29,0,20,19,35,8,100
1/3/2018,18,0,12,41,14,10,18,100,0,11,25,28,26,16,25,27,15,30,44,29,18,9,19,10,19,13,44,26,13,0,7,22,18,20,0,15,18,15,8,34,20,0,16,19,35,0,19,18,42,10,82
1/4/2018,15,0,18,20,11,23,12,100,38,17,29,35,49,14,31,33,36,12,25,36,13,13,7,15,23,12,0,24,0,33,20,27,14,22,0,16,45,14,7,43,10,98,14,19,15,0,17,18,47,8,0
1/5/2018,21,0,8,15,9,19,0,0,46,6,19,25,47,10,18,13,27,9,12,27,12,4,5,6,25,12,0,17,11,72,8,19,15,12,0,7,11,21,11,0,28,100,21,14,22,52,12,7,52,14,76
1/6/2018,11,0,15,19,7,17,16,46,0,7,13,0,0,4,15,16,17,17,11,33,8,10,9,7,32,17,51,22,14,29,9,49,14,15,0,7,56,9,9,0,16,0,24,16,14,67,6,7,0,12,100
1/7/2018,30,0,17,28,8,11,26,0,0,15,20,0,29,17,19,30,16,15,11,33,16,15,13,18,21,11,100,21,14,59,10,24,26,21,64,9,59,14,8,37,44,60,21,14,41,0,16,5,31,15,0
1/8/2018,40,100,30,36,17,56,28,0,0,26,45,0,38,21,29,30,45,37,45,45,20,17,23,29,0,24,0,57,19,84,23,33,29,15,0,22,45,41,26,75,50,79,26,25,44,0,25,17,41,25,0
1/9/2018,35,0,31,77,16,44,30,0,0,23,55,43,0,16,35,21,47,16,47,0,25,25,24,30,0,10,0,29,20,0,39,34,24,48,0,10,57,30,25,0,73,84,18,31,19,100,21,11,47,10,0
1/10/2018,18,0,4,39,9,15,8,35,23,11,22,22,20,9,22,27,0,11,32,100,13,6,9,10,15,5,36,15,10,23,9,17,14,21,0,6,10,19,9,36,39,41,12,15,14,0,14,7,36,12,0
1/11/2018,22,42,11,20,8,12,6,27,19,5,19,36,16,5,20,17,9,13,19,19,7,5,5,7,23,5,28,11,0,0,4,14,7,11,70,7,8,5,8,32,14,100,18,9,0,0,18,7,19,10,53
1/12/2018,32,0,10,57,16,11,50,75,60,12,29,0,0,13,45,37,26,18,27,0,10,28,9,34,32,34,79,32,0,48,10,0,16,20,100,9,32,27,12,60,20,98,16,25,22,0,28,12,0,23,0
1/13/2018,16,0,13,30,12,18,0,75,0,12,22,46,0,15,11,25,0,0,36,0,13,24,14,23,65,24,0,33,0,0,13,38,6,22,100,11,33,18,25,0,41,0,16,22,56,0,22,8,49,12,0
1/14/2018,17,60,10,30,7,11,9,57,35,12,10,26,47,12,16,0,0,18,14,27,12,6,7,12,17,10,40,17,11,23,6,20,8,19,100,4,22,11,9,0,24,0,8,10,18,0,10,8,0,12,0
1/15/2018,21,73,28,18,13,21,18,72,57,15,26,0,0,11,46,0,0,27,12,69,17,10,17,18,21,8,100,21,29,0,15,36,15,21,0,16,54,9,13,38,16,59,11,18,28,0,23,19,32,19,0
1/16/2018,15,53,14,20,10,5,15,34,24,16,24,24,0,18,16,17,24,8,16,25,13,11,6,13,38,8,0,31,10,23,7,36,9,16,0,7,20,6,13,27,21,0,17,11,20,100,11,13,23,8,0
1/17/2018,9,50,9,12,11,11,7,100,0,12,24,0,0,9,23,21,11,8,18,47,12,9,8,8,22,8,35,22,10,22,13,17,11,12,0,10,9,9,6,25,30,0,14,14,9,95,19,18,0,11,67
1/18/2018,31,0,19,18,12,19,11,100,35,10,30,0,29,14,27,23,34,12,17,35,12,10,13,10,32,11,0,21,24,33,12,41,13,22,0,10,23,26,7,39,26,62,32,19,21,0,10,24,34,12,98
1/19/2018,22,0,21,36,12,31,23,63,100,14,20,0,38,14,22,41,0,30,35,45,16,15,9,10,28,0,0,27,27,41,12,31,11,29,0,16,41,26,10,51,38,84,31,18,44,0,22,9,0,30,0
1/20/2018,31,0,23,29,19,15,16,73,65,10,19,0,0,20,22,48,26,35,18,52,19,20,7,17,0,12,0,0,50,0,15,0,6,33,0,14,42,19,24,59,30,0,20,21,31,100,19,19,0,0,0
1/21/2018,14,100,20,33,16,21,22,0,0,19,30,0,40,16,32,20,0,31,15,90,29,18,23,24,28,17,0,28,19,0,11,32,14,32,0,23,37,29,17,0,44,79,27,21,19,0,17,25,88,20,0
1/22/2018,41,94,22,74,21,33,22,66,0,20,49,43,80,23,35,30,22,21,23,0,14,11,16,16,28,36,69,57,30,43,25,66,20,43,0,25,27,32,18,100,65,0,36,26,44,91,34,26,45,37,0
1/23/2018,35,0,20,37,13,24,15,51,33,11,32,32,31,17,27,16,17,30,35,52,13,8,12,19,32,11,79,22,15,50,6,26,14,26,65,11,28,18,13,38,33,0,12,21,43,0,29,16,68,16,100
1/24/2018,17,58,20,44,9,16,13,40,25,12,17,26,24,8,17,12,13,28,27,28,15,9,7,10,17,14,0,34,17,39,13,20,12,27,100,5,26,28,8,58,49,48,16,14,11,0,21,15,26,9,0
1/25/2018,22,58,7,15,11,14,9,40,27,13,25,25,23,10,15,20,0,13,22,0,13,15,5,18,17,9,0,23,17,26,10,19,10,14,100,6,40,19,7,0,31,49,11,15,15,0,12,10,26,18,0
1/26/2018,32,0,26,29,15,27,23,0,59,14,31,0,47,26,23,0,53,37,44,83,10,24,21,0,33,20,84,0,22,76,16,38,21,22,100,11,29,23,19,0,31,99,35,22,22,0,32,19,52,32,0
1/27/2018,21,0,26,40,16,13,15,100,0,10,23,43,81,15,23,22,36,16,31,47,43,7,20,15,42,16,0,0,38,42,7,33,18,20,0,7,29,23,9,0,32,0,27,18,29,0,18,14,44,21,0
1/28/2018,25,0,25,28,16,10,47,71,54,15,34,49,44,18,29,23,74,43,34,50,36,27,26,27,31,18,0,31,21,46,22,54,19,44,0,14,41,34,21,0,56,92,25,20,21,100,21,18,71,26,0
1/29/2018,28,100,17,25,23,9,14,100,0,9,41,46,40,16,29,0,89,24,47,46,13,20,15,30,28,29,0,29,39,0,11,34,12,18,0,20,18,18,18,0,39,84,32,18,19,93,37,7,0,26,0
1/30/2018,28,100,26,50,21,25,20,100,0,19,44,45,40,21,49,32,23,32,48,70,34,14,23,27,67,27,0,44,20,45,13,51,15,45,87,27,38,37,21,50,35,0,25,24,29,0,35,10,90,28,0
1/31/2018,32,0,13,28,13,18,17,0,34,11,30,0,30,6,26,16,17,12,49,35,13,11,12,23,22,8,0,22,30,0,13,39,17,28,64,23,43,9,15,39,15,63,18,23,14,0,13,14,51,31,100
2/1/2018,42,0,23,24,13,14,11,100,68,4,27,0,45,12,34,0,17,23,19,35,22,10,18,22,21,15,0,21,29,33,10,51,18,17,65,26,32,9,7,38,40,63,25,13,14,0,20,19,33,15,98
2/2/2018,22,0,9,27,8,10,16,71,0,6,13,0,22,10,13,23,12,21,22,0,12,0,3,13,15,8,0,15,17,23,7,17,7,11,70,10,15,10,3,0,26,0,5,11,10,100,12,11,23,14,0
2/3/2018,11,0,7,40,6,14,12,100,44,9,16,33,31,7,15,33,36,28,18,0,16,11,5,15,22,13,0,22,36,32,9,50,16,12,0,7,21,18,10,40,20,0,9,14,20,0,22,13,32,8,0
2/4/2018,32,0,0,58,11,11,11,100,0,12,15,0,0,11,37,16,17,24,36,0,10,16,9,8,0,15,52,44,22,0,9,39,21,22,0,6,14,19,8,39,40,63,7,14,15,0,20,14,0,8,0
2/5/2018,36,100,17,64,21,32,29,64,0,24,30,65,79,13,25,20,22,23,35,46,19,11,18,24,0,13,67,43,0,86,16,83,26,42,84,11,27,30,19,0,51,80,30,23,18,0,32,21,42,30,0
2/6/2018,12,0,9,33,10,10,15,100,23,15,20,34,41,8,13,0,11,16,8,31,11,9,12,14,14,10,36,44,10,33,8,26,13,19,44,8,13,19,11,25,27,43,14,13,19,0,12,14,22,14,68
2/7/2018,21,0,13,49,10,24,29,74,34,11,37,0,0,15,12,21,17,29,17,35,17,19,14,19,42,26,52,33,15,0,10,38,22,19,0,14,37,14,16,0,30,63,9,21,29,0,19,13,33,18,100
2/8/2018,13,61,9,15,8,17,12,41,0,9,22,0,25,7,16,21,28,13,19,0,13,10,14,15,17,9,83,17,12,0,13,21,16,11,0,7,26,15,8,31,28,100,8,14,12,0,7,10,27,6,0
2/9/2018,14,100,17,63,14,23,15,0,49,11,26,0,0,12,25,21,45,40,24,47,8,14,24,15,28,10,68,29,19,87,6,0,23,26,87,10,37,24,11,0,20,86,27,20,28,0,15,22,45,10,0
2/10/2018,20,0,25,24,9,23,0,0,0,8,21,0,0,15,29,0,67,15,15,0,16,10,12,25,0,10,67,86,18,40,0,64,11,28,0,7,53,17,25,100,13,87,26,16,0,85,6,14,64,10,0
2/11/2018,15,0,13,33,10,18,19,0,0,8,17,31,0,12,17,14,15,10,11,30,11,18,5,20,18,10,0,19,21,28,5,37,6,23,0,7,12,8,10,100,11,57,10,12,13,60,14,10,44,12,0
2/12/2018,21,0,6,25,10,19,15,0,22,11,23,23,21,10,13,0,34,16,18,24,9,10,8,12,36,15,0,22,13,22,6,34,7,14,0,8,28,12,10,25,28,42,20,15,9,47,10,15,38,7,100
2/13/2018,22,76,20,19,15,12,12,78,33,13,31,33,0,12,23,0,18,31,13,37,10,13,14,16,33,13,54,45,15,35,13,39,13,21,0,15,29,24,14,59,37,0,14,15,19,0,14,13,0,11,100
2/14/2018,14,0,21,0,13,14,15,0,0,9,17,42,0,10,39,0,46,16,16,47,25,10,9,10,0,39,0,29,30,44,14,33,24,18,0,17,19,12,18,100,52,84,9,19,0,0,9,25,45,26,0
2/15/2018,21,0,17,50,16,12,22,100,41,9,26,0,40,16,29,21,23,39,16,47,14,14,10,15,28,10,0,30,20,0,17,33,18,25,0,12,47,18,24,0,20,87,18,18,0,0,12,19,45,26,0
2/16/2018,14,100,8,49,12,31,0,0,0,6,19,42,0,14,16,21,23,15,30,46,13,17,16,25,27,20,66,0,25,0,22,0,14,26,0,13,36,11,11,51,22,92,13,17,0,0,19,25,42,20,0
2/17/2018,11,0,11,54,7,27,12,100,0,9,16,33,0,6,11,0,28,12,21,37,7,10,13,8,34,12,0,23,22,0,4,26,8,17,0,5,25,18,10,0,21,0,11,14,15,0,12,9,34,19,0
2/18/2018,24,0,19,88,16,16,35,0,0,20,28,0,0,9,39,24,26,35,43,55,25,21,17,12,63,11,0,33,0,0,6,0,13,38,100,17,42,13,12,0,45,0,21,15,23,96,40,17,49,22,0
2/19/2018,25,0,10,60,17,22,35,0,42,16,34,40,37,14,39,18,20,21,27,0,16,20,15,9,100,18,0,0,17,37,12,59,13,28,78,13,38,21,15,50,50,0,14,19,18,0,23,16,41,9,0
2/20/2018,29,0,18,51,33,26,64,93,56,32,69,0,56,33,88,29,62,33,21,72,25,16,47,14,58,41,0,40,27,61,20,46,24,40,0,10,100,49,19,0,27,0,32,32,54,0,46,52,0,49,0
2/21/2018,32,0,20,68,29,27,33,75,45,21,47,49,46,16,44,24,0,18,26,59,20,38,35,23,47,11,76,33,44,0,10,38,30,39,100,17,51,26,27,0,22,0,26,27,0,0,20,37,0,35,0
2/22/2018,27,77,20,43,16,10,11,100,31,14,29,65,0,11,30,16,17,18,31,0,13,20,11,18,43,11,79,22,29,33,7,26,12,22,0,14,27,24,11,0,24,0,14,15,20,0,18,11,37,8,0
2/23/2018,21,100,13,36,18,18,44,64,45,19,29,0,39,23,23,41,34,23,46,49,9,19,18,25,83,15,0,28,18,0,14,32,12,26,0,16,26,23,14,78,31,0,13,16,19,92,21,12,45,15,0
2/24/2018,27,100,29,62,12,14,19,63,0,9,30,0,39,12,29,21,30,30,20,90,17,7,6,10,27,13,68,0,18,40,11,32,10,14,0,14,18,19,12,51,22,87,26,13,0,0,9,18,0,15,0
2/25/2018,30,74,19,28,11,10,11,47,33,7,26,0,0,6,19,16,17,46,11,34,6,13,15,20,20,13,100,22,14,49,10,24,9,13,65,11,41,20,6,37,22,63,22,19,29,71,14,25,0,15,0
2/26/2018,33,0,21,0,23,18,14,0,37,21,42,0,38,10,43,80,22,31,29,0,25,26,18,15,27,34,65,56,37,92,16,32,10,36,84,14,26,12,8,0,31,77,13,21,19,100,22,35,0,10,0
2/27/2018,0,0,27,57,16,15,34,52,0,17,26,0,31,14,16,16,18,25,30,0,41,19,15,12,22,8,0,46,0,0,11,0,9,23,69,8,21,28,7,39,31,0,14,14,30,82,29,9,37,12,100
2/28/2018,18,51,10,36,9,11,11,49,39,9,14,0,20,7,16,0,17,8,28,23,13,10,9,10,27,8,0,36,10,48,7,0,3,17,43,9,27,8,13,25,17,41,9,10,9,100,18,11,0,17,0
3/1/2018,43,0,37,62,26,41,36,80,52,18,29,0,100,17,36,0,0,20,29,0,21,0,33,25,52,12,0,36,23,0,17,0,27,39,0,12,81,23,19,0,40,0,34,27,23,0,35,23,0,19,0
3/2/2018,19,100,11,34,14,13,42,0,48,9,35,42,53,8,16,22,23,21,26,0,11,0,10,10,57,26,70,29,24,0,9,33,21,19,90,12,19,24,13,0,20,87,9,15,28,0,12,21,46,16,0
3/3/2018,26,0,10,31,8,11,33,0,0,11,28,0,0,9,35,0,0,0,37,54,10,16,14,24,69,24,0,34,0,0,6,37,15,25,100,11,21,41,5,0,55,0,11,17,22,0,10,24,50,12,0
3/4/2018,8,0,5,10,6,5,11,25,36,5,9,0,16,5,21,16,18,6,16,27,7,7,6,8,22,8,27,11,7,33,5,26,8,9,32,7,18,7,5,0,14,33,11,8,15,36,7,6,18,4,100
3/5/2018,22,0,9,32,15,12,34,52,64,11,43,35,0,15,18,41,35,21,28,56,18,30,21,15,65,19,53,34,23,35,9,52,16,22,64,16,29,13,15,39,34,66,20,22,20,78,22,17,37,35,100
3/6/2018,32,0,24,29,23,11,17,75,47,21,69,77,47,29,34,41,0,46,83,54,25,32,26,23,49,27,82,45,45,50,15,39,23,39,100,20,55,14,17,56,40,0,44,19,52,0,42,29,52,36,0
3/7/2018,27,0,11,38,17,31,11,49,63,21,27,68,31,14,27,25,52,24,42,36,13,21,14,12,22,12,0,46,30,0,7,51,23,22,68,17,29,19,9,0,27,67,31,15,30,0,12,19,51,13,100
3/8/2018,26,0,29,28,17,25,16,74,46,22,19,49,0,15,33,24,26,34,52,52,19,24,20,34,32,26,76,33,42,0,19,0,23,31,100,26,42,22,18,0,36,94,45,22,29,0,22,13,49,11,0
3/9/2018,28,100,9,50,15,22,20,66,47,12,18,43,0,4,40,22,48,31,23,47,14,17,14,17,0,20,0,30,18,43,13,0,22,21,0,15,37,16,15,51,20,85,27,13,38,91,14,14,65,15,0
3/10/2018,30,0,18,28,11,10,16,69,60,11,22,0,44,16,33,0,25,0,0,100,14,8,6,22,0,0,0,31,38,0,9,0,24,17,0,13,30,27,12,56,36,0,10,13,21,0,19,16,0,11,0
3/11/2018,0,0,19,18,9,7,11,47,34,10,20,32,30,10,20,51,17,11,22,34,10,8,13,10,0,15,0,21,27,31,10,47,11,10,0,14,22,18,13,0,31,0,16,13,21,69,8,16,32,7,100
3/12/2018,9,0,11,15,10,9,9,38,25,6,21,26,24,6,12,0,14,14,14,28,5,17,9,12,0,12,44,18,23,0,12,20,10,17,0,9,28,7,7,0,19,100,11,10,0,58,24,18,27,6,81
3/13/2018,28,0,26,24,15,18,29,62,38,9,54,0,39,14,22,23,46,23,45,60,22,18,27,26,63,16,69,0,18,0,11,32,13,27,85,13,54,12,16,100,56,0,18,17,27,0,11,19,44,40,0
3/14/2018,39,0,26,59,16,25,23,65,40,13,48,0,0,14,33,57,48,38,31,73,41,12,14,17,33,14,0,0,38,45,13,49,14,26,92,13,56,18,9,79,26,85,19,22,56,100,25,22,46,31,0
3/15/2018,21,0,17,0,16,31,29,64,39,13,30,0,38,13,56,23,0,15,44,0,21,7,12,10,30,15,67,28,18,44,11,47,17,21,0,17,36,12,13,100,38,80,41,17,46,0,17,14,44,10,0
3/16/2018,21,100,8,51,10,12,30,0,46,12,21,0,0,13,28,22,23,30,44,47,17,7,12,30,0,16,68,28,18,43,13,42,8,10,0,26,19,19,11,51,32,83,22,15,36,0,17,14,0,20,0
3/17/2018,41,0,25,49,16,11,35,76,64,11,36,0,47,8,27,26,56,24,18,0,20,14,14,24,100,18,0,34,21,49,6,0,11,26,0,12,22,40,9,61,24,100,22,19,22,0,25,21,51,37,0
3/18/2018,22,81,11,34,12,11,17,51,0,8,39,0,0,9,18,26,29,12,18,73,14,7,9,21,0,16,0,34,15,34,11,52,8,21,0,12,26,18,8,39,24,65,11,20,38,0,6,12,35,19,100
3/19/2018,25,79,14,35,15,20,29,100,89,11,34,0,49,23,28,50,0,31,24,37,18,13,18,16,22,16,55,35,31,35,9,27,16,25,0,11,66,19,11,39,40,0,14,21,20,0,24,18,59,21,0
3/20/2018,7,0,8,23,6,15,8,0,0,8,15,36,16,8,15,8,10,14,6,18,11,5,7,12,11,9,27,11,11,34,6,13,6,16,34,5,12,11,7,19,11,0,7,10,12,0,11,10,17,12,100
3/21/2018,25,100,20,41,9,15,19,42,0,15,14,31,27,15,21,14,34,16,16,62,19,18,16,7,38,7,46,20,25,29,6,23,12,24,0,11,14,12,16,31,35,56,10,19,19,63,15,17,30,19,88
3/22/2018,15,0,26,31,14,25,15,0,40,22,27,0,0,14,25,0,26,16,24,0,18,10,16,15,45,10,71,31,19,0,25,0,22,41,87,15,21,13,25,100,40,86,23,18,29,0,23,18,0,10,0
3/23/2018,14,0,13,55,11,19,29,65,0,19,20,0,40,9,18,0,23,15,15,0,21,17,6,19,83,10,0,28,18,0,14,95,13,27,0,11,29,11,10,100,19,80,25,18,36,90,19,18,0,15,0
3/24/2018,7,0,4,26,7,9,7,0,0,6,8,0,0,3,11,10,0,11,8,0,8,0,6,5,0,7,0,0,13,0,4,16,6,14,100,5,19,0,7,25,19,0,15,11,9,0,4,7,0,0,0
3/25/2018,7,100,6,0,8,8,7,67,0,6,13,45,42,7,14,10,11,15,13,23,10,8,6,5,14,5,0,21,10,21,6,0,5,12,83,10,18,9,8,25,13,82,19,11,9,0,7,11,0,5,0
3/26/2018,35,0,11,24,17,23,19,100,38,19,31,46,43,10,49,20,33,60,35,0,23,20,12,20,27,19,0,41,30,43,14,65,20,27,0,7,47,45,13,74,45,81,21,27,27,0,13,7,44,21,0
3/27/2018,9,0,7,19,6,10,6,28,16,7,12,18,27,8,10,0,0,6,9,0,11,10,10,8,11,6,86,0,17,0,8,0,8,11,35,7,15,8,7,0,26,100,11,11,15,0,9,4,27,9,0
3/28/2018,26,0,12,33,14,28,0,0,28,13,18,0,0,10,21,22,16,11,0,33,12,10,13,18,0,17,100,20,28,30,10,0,12,21,61,18,38,46,14,36,45,0,22,18,26,0,25,10,62,31,93
3/29/2018,11,100,16,13,8,16,0,37,22,8,17,0,0,10,13,12,0,11,12,24,5,9,7,14,0,11,39,16,11,23,4,18,12,15,48,7,23,12,7,0,16,0,8,15,25,0,14,8,24,9,71
3/30/2018,22,71,9,0,8,7,16,100,0,11,21,0,31,4,25,24,0,11,19,0,6,12,4,7,22,7,0,0,14,0,4,74,9,12,0,7,20,14,5,39,24,0,10,10,14,0,17,8,0,31,0
3/31/2018,31,100,16,0,10,9,24,0,55,12,16,0,62,12,16,21,23,32,34,0,17,14,6,10,0,20,0,56,27,41,17,33,17,15,0,12,25,24,9,54,40,0,15,10,19,92,16,7,0,10,0
4/1/2018,17,0,11,21,8,19,12,75,25,9,22,24,34,12,9,12,25,9,10,49,13,10,12,8,0,11,0,16,11,0,7,0,13,15,52,8,16,11,7,28,10,100,5,12,11,50,8,7,25,14,0
4/2/2018,26,0,16,17,18,20,20,49,28,10,27,61,38,12,34,15,23,12,30,33,10,6,23,18,21,9,0,0,19,0,14,36,13,17,62,12,27,29,14,0,30,91,25,21,14,0,16,8,33,27,100
4/3/2018,15,0,9,37,12,13,17,63,47,9,19,0,25,11,22,0,14,10,23,0,29,17,9,12,34,12,0,18,41,0,10,20,15,18,53,4,51,20,10,29,26,100,16,12,37,0,16,17,0,19,0
4/4/2018,29,0,18,44,16,25,25,62,33,20,30,0,60,22,52,56,40,23,15,0,21,14,20,24,100,18,0,26,34,37,5,29,18,35,0,19,43,22,10,0,42,73,26,23,17,0,32,29,0,27,0
4/5/2018,40,0,37,52,23,32,40,100,0,25,36,0,57,39,56,44,32,37,46,65,25,24,23,14,80,14,0,0,26,60,12,47,21,65,0,28,81,17,22,0,40,0,37,42,0,0,29,21,67,22,0
4/6/2018,14,100,26,24,16,21,22,67,44,12,23,41,39,12,20,32,44,24,26,47,9,23,6,29,46,20,0,0,18,42,15,0,13,31,87,18,36,23,24,51,31,0,20,20,19,0,19,17,45,27,0
4/7/2018,15,0,18,28,13,15,16,69,55,11,17,43,0,10,14,23,49,17,22,0,9,15,11,21,46,25,0,30,19,45,18,53,20,26,91,10,19,24,14,55,56,0,18,21,40,100,18,18,71,21,0
4/8/2018,11,76,9,46,14,10,40,0,34,12,23,0,31,9,10,0,0,20,20,35,15,13,9,12,44,10,53,22,14,64,13,25,7,14,0,5,14,25,10,57,30,64,16,15,14,0,13,15,34,10,100
4/9/2018,25,73,13,50,16,12,23,50,57,13,38,32,0,13,14,47,34,24,31,52,17,15,14,7,84,10,0,22,19,32,6,25,8,25,0,10,34,15,10,37,29,63,10,17,14,0,13,6,50,15,100
4/10/2018,51,0,30,38,18,34,30,100,0,26,49,0,0,20,19,21,46,32,23,48,31,14,13,29,28,10,70,29,19,44,17,49,5,43,83,25,77,24,18,50,46,0,36,25,19,0,32,11,46,26,0
4/11/2018,18,0,17,45,15,24,23,100,0,21,24,32,89,10,25,22,35,28,23,36,13,12,14,24,22,11,50,22,14,33,10,24,12,29,0,15,50,27,11,75,40,0,21,19,20,72,16,15,35,19,98
4/12/2018,20,0,10,24,7,5,18,40,47,12,16,0,0,5,15,13,13,26,18,0,13,8,10,9,17,6,0,17,17,26,15,38,10,13,0,4,51,26,9,30,39,50,7,10,16,57,10,11,0,18,100
4/13/2018,22,0,10,0,10,7,18,0,0,14,9,64,32,3,34,0,17,19,29,0,10,20,7,15,21,8,55,0,14,0,5,50,8,6,0,6,71,18,5,0,27,63,17,12,14,75,19,11,0,23,100
4/14/2018,16,0,13,19,10,7,28,0,39,8,16,30,0,6,19,15,17,17,17,34,13,8,11,14,20,7,0,0,22,0,8,0,14,15,0,8,13,17,3,0,16,61,17,10,14,0,13,15,0,0,100
4/15/2018,10,77,11,56,12,14,14,90,33,9,27,31,30,10,10,23,49,17,35,53,12,16,13,14,21,10,51,21,20,0,5,0,16,23,0,8,32,9,11,0,31,63,19,15,35,0,22,11,64,12,100
4/16/2018,11,0,7,53,11,14,17,55,23,11,28,0,24,8,9,20,33,14,14,30,15,11,9,15,25,6,40,17,22,37,8,29,14,18,0,11,16,16,13,31,25,100,16,15,11,59,15,10,39,16,0
4/17/2018,14,39,7,23,5,10,20,25,0,10,20,17,16,6,14,16,9,13,15,20,8,7,9,13,15,9,27,11,15,0,7,52,8,11,66,7,15,17,10,21,29,33,11,11,12,39,9,11,18,8,100
4/18/2018,28,79,24,20,15,25,29,0,30,19,39,33,0,12,26,49,44,18,12,0,13,8,12,15,22,11,54,22,44,0,11,26,10,31,67,13,36,28,15,0,40,0,18,17,28,0,18,20,0,12,100
4/19/2018,25,0,12,15,11,13,13,38,23,7,15,24,24,10,22,25,13,18,18,29,17,10,14,28,0,11,0,0,11,25,14,28,6,15,100,6,21,7,6,31,26,0,10,17,26,0,15,9,26,9,0
4/20/2018,29,75,12,0,10,15,0,48,0,10,15,0,0,10,14,16,0,0,23,37,15,16,14,11,22,11,0,28,0,32,11,32,6,20,66,11,40,18,5,40,23,0,7,11,27,74,11,8,34,15,100
4/21/2018,16,0,6,38,9,6,11,47,38,9,10,59,0,11,7,17,0,0,22,0,6,16,9,7,21,15,0,0,26,0,8,0,11,6,66,9,39,17,7,0,15,0,13,13,21,0,11,11,0,7,100
4/22/2018,11,100,6,12,8,9,7,32,22,11,24,21,20,3,16,11,22,15,8,0,4,4,9,5,54,5,35,0,9,23,7,16,7,12,45,8,12,8,8,25,25,90,13,10,14,52,9,13,34,5,0
4/23/2018,26,91,24,23,15,14,14,60,71,15,32,0,37,11,31,20,21,28,28,45,18,13,19,14,26,27,0,0,18,45,16,46,20,36,81,21,28,12,15,93,30,79,16,23,17,100,20,32,41,34,0
4/24/2018,23,0,20,24,20,18,14,0,37,11,36,42,0,22,9,22,32,22,23,61,19,22,27,24,28,20,0,28,31,0,18,65,15,30,85,8,18,33,20,48,41,84,20,27,18,100,18,18,0,17,0
4/25/2018,55,0,7,19,13,14,0,100,0,9,24,33,32,18,30,50,25,24,48,52,20,16,14,8,33,8,0,0,15,36,7,51,14,20,0,8,42,39,14,0,44,0,21,23,14,0,28,12,35,20,0
4/26/2018,16,0,16,33,10,18,13,0,22,8,22,48,0,4,22,24,51,13,17,25,12,8,7,8,31,11,0,0,10,26,8,18,7,17,100,6,31,11,5,0,22,49,12,11,42,0,12,12,26,21,0
4/27/2018,16,0,36,0,12,21,15,0,50,10,23,44,44,8,31,0,26,26,34,50,9,22,19,27,31,34,80,0,0,0,12,35,10,26,98,5,40,24,14,0,36,100,24,31,80,0,25,24,74,21,0
4/28/2018,10,0,11,19,7,7,15,0,0,9,17,56,28,9,16,16,34,15,16,0,14,5,6,11,0,19,100,0,25,0,6,0,12,10,64,10,13,12,6,35,25,64,13,11,13,0,9,10,96,12,97
4/29/2018,80,0,19,43,16,26,15,69,0,7,32,0,65,13,11,49,76,35,42,50,28,7,10,11,32,23,76,64,39,0,12,35,14,29,0,22,61,13,10,52,36,0,25,18,20,0,25,20,100,23,0
4/30/2018,37,0,16,75,12,17,31,0,44,16,21,32,29,13,21,32,33,23,34,34,29,10,23,7,21,26,100,63,14,32,15,24,10,12,0,13,41,26,10,35,33,0,17,11,27,0,21,14,0,30,95
5/1/2018,33,0,18,19,13,9,22,0,0,7,28,0,31,17,17,24,17,12,29,36,18,18,18,15,33,19,53,32,14,34,10,25,11,30,0,18,28,28,16,38,35,64,19,22,14,0,19,17,36,34,100
5/2/2018,30,0,11,29,10,17,19,0,0,11,26,0,31,13,24,21,28,25,23,36,24,13,13,13,0,8,56,65,19,35,15,25,15,15,0,15,28,9,13,38,17,100,14,23,14,0,20,16,55,21,0
5/3/2018,26,0,18,37,14,16,13,61,37,20,33,0,38,10,23,38,20,22,33,42,16,15,20,18,27,13,100,26,17,39,10,29,17,19,0,16,50,28,17,0,48,0,13,24,34,0,13,16,42,21,0
5/4/2018,15,0,61,52,10,19,15,66,46,15,24,0,85,4,34,23,25,15,16,47,17,28,19,10,29,16,0,30,37,0,11,0,21,27,0,15,39,72,7,51,20,0,22,15,19,100,21,38,0,21,0
5/5/2018,19,100,17,40,12,24,21,61,0,12,23,0,0,16,17,0,41,15,15,91,14,7,15,28,0,11,0,30,26,40,19,65,22,20,0,5,29,15,11,48,40,0,17,9,38,99,28,11,43,16,0
